Date,Timestamp,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GameScenario,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,Precision,ThreePrecision,InputNumber
2020-05-19,19:37:17.9159,KeyDown,U,0.3585399,0.1627398,3,CorrectKey,U,None,16,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,3,0.8,Paused,Constant,MeetDesignGoals,0.8461539,0,0,0.8461539,0,1,Accepted,KeySequence,0.3814663,NA,16,
2020-05-19,19:37:17.9189,KeySequenceStopped,NA,0.3651985,0.0066586,NA,NA,NA,NA,16,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,3,0.8,Paused,Constant,MeetDesignGoals,0.8461539,0,0,0.8461539,0,1,Accepted,KeySequence,0.3814663,NA,16,
2020-05-19,19:37:18.4650,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,3,0.8,Paused,Constant,MeetDesignGoals,0.8461539,0,0,0.8461539,0,1,Accepted,KeySequence,0.3814663,NA,16,
2020-05-19,19:37:18.4650,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,3,0.8,Paused,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0.3814663,NA,16,
2020-05-19,19:37:18.4670,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,3,0.8,Paused,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0.3814663,NA,16,
2020-05-19,19:37:18.4720,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2.75,0.8,Running,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0,NA,16,
2020-05-19,19:37:18.4720,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2.75,0.7,Running,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0,NA,16,
2020-05-19,19:37:18.4730,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2.25,0.7,Running,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0,NA,16,
2020-05-19,19:37:18.4730,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2.25,0.5,Running,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0,NA,16,
2020-05-19,19:37:20.7245,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2.25,0.5,Running,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0,NA,16,
2020-05-19,19:37:20.6195,KeyDown,T,0,0,0,CorrectKey,T,None,17,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2.25,0.5,Running,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0,NA,17,
2020-05-19,19:37:20.7405,KeyDown,Y,0.1203813,0.1203813,1,CorrectKey,Y,I,17,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2.25,0.5,Running,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0,NA,17,
2020-05-19,19:37:20.7855,KeyDown,I,0.1645204,0.0441391,2,CorrectKey,Y,I,17,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2.25,0.5,Running,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0,NA,17,
2020-05-19,19:37:20.9285,KeyDown,U,0.3047435,0.140223,3,CorrectKey,U,None,17,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2.25,0.5,Running,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0,NA,17,
2020-05-19,19:37:20.9316,KeySequenceStopped,NA,0.3157175,0.010974,NA,NA,NA,NA,17,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2.25,0.5,Running,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0,NA,17,
2020-05-19,19:37:21.2276,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2.25,0.5,Running,Constant,MeetDesignGoals,0.8571429,0,0,0.8571429,0,1,Accepted,KeySequence,0,NA,17,
2020-05-19,19:37:21.2286,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2.25,0.5,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0,NA,17,
2020-05-19,19:37:21.2296,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2.25,0.5,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0,NA,17,
2020-05-19,19:37:21.2316,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0.251844,NA,17,
2020-05-19,19:37:21.2316,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.4,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0.251844,NA,17,
2020-05-19,19:37:21.2316,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.4,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0.251844,NA,17,
2020-05-19,19:37:21.2326,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0.251844,NA,17,
2020-05-19,19:37:23.2311,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0.251844,NA,17,
2020-05-19,19:37:23.1280,KeyDown,T,0,0,0,CorrectKey,T,None,18,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0.251844,NA,18,
2020-05-19,19:37:23.2761,KeyDown,Y,0.1466499,0.1466499,1,CorrectKey,Y,I,18,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0.251844,NA,18,
2020-05-19,19:37:23.2941,KeyDown,I,0.1650655,0.0184156,2,CorrectKey,Y,I,18,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0.251844,NA,18,
2020-05-19,19:37:23.4491,KeyDown,U,0.3204725,0.1554071,3,CorrectKey,U,None,18,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0.251844,NA,18,
2020-05-19,19:37:23.4521,KeySequenceStopped,NA,0.3268843,0.0064118,NA,NA,NA,NA,18,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0.251844,NA,18,
2020-05-19,19:37:23.7342,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Constant,MeetDesignGoals,0.8666667,0,0,0.8666667,0,1,Accepted,KeySequence,0.251844,NA,18,
2020-05-19,19:37:23.7342,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,1,Accepted,KeySequence,0.251844,NA,18,
2020-05-19,19:37:23.7352,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,1,Accepted,KeySequence,0.251844,NA,18,
2020-05-19,19:37:23.7412,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2.5,0.5,Running,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,1,Accepted,KeySequence,0.2038197,NA,18,
2020-05-19,19:37:23.7412,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2.5,0.7,Running,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,1,Accepted,KeySequence,0.2038197,NA,18,
2020-05-19,19:37:26.5728,KeyDown,Pause,0,0,NA,WrongKey,T,None,19,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,2.5,0.7,Running,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,0,Rejected,KeySequence,0.2038197,NA,19,
2020-05-19,19:37:27.3190,KeySequenceStopped,NA,0.7512437,0.7512437,NA,NA,NA,NA,19,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,2.5,0.7,Running,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,0,Rejected,KeySequence,0.2038197,NA,19,
2020-05-19,19:37:27.7431,Paused,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,3,0.7,Paused,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,0,Rejected,KeySequence,0.2038197,NA,19,
2020-05-19,19:37:27.7431,Paused,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,0,Rejected,KeySequence,0.2038197,NA,19,
2020-05-19,19:37:27.3360,KeyDown,Pause,0,0,NA,WrongKey,T,None,20,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,0,Rejected,KeySequence,0.2038197,NA,20,
2020-05-19,19:37:28.0842,KeySequenceStopped,NA,0.7523054,0.7523054,NA,NA,NA,NA,20,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,0,Rejected,KeySequence,0.2038197,NA,20,
2020-05-19,19:37:30.7428,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,0,Rejected,KeySequence,0.2038197,NA,20,
2020-05-19,19:37:30.6707,KeyDown,T,0,0,0,CorrectKey,T,None,21,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,1,Accepted,KeySequence,0.2038197,NA,21,
2020-05-19,19:37:30.8088,KeyDown,I,0.1324569,0.1324569,1,CorrectKey,Y,I,21,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,1,Accepted,KeySequence,0.2038197,NA,21,
2020-05-19,19:37:30.8438,KeyDown,Y,0.1729049,0.040448,2,CorrectKey,Y,I,21,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,1,Accepted,KeySequence,0.2038197,NA,21,
2020-05-19,19:37:30.9968,KeyDown,U,0.3258423,0.1529374,3,CorrectKey,U,None,21,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,1,Accepted,KeySequence,0.2038197,NA,21,
2020-05-19,19:37:30.9998,KeySequenceStopped,NA,0.3324155,0.0065732,NA,NA,NA,NA,21,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,1,Accepted,KeySequence,0.2038197,NA,21,
2020-05-19,19:37:31.6460,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.8125,0,0,0.8125,0,1,Accepted,KeySequence,0.2038197,NA,21,
2020-05-19,19:37:31.6460,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.2038197,NA,21,
2020-05-19,19:37:31.6480,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,3,0.9,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.2038197,NA,21,
2020-05-19,19:37:31.6550,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,3.5,0.9,Running,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0,NA,21,
2020-05-19,19:37:31.6550,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,3.5,1.1,Running,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0,NA,21,
2020-05-19,19:37:31.7320,KeyDown,Pause,0,0,NA,WrongKey,T,None,22,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,3.5,1.1,Running,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,22,
2020-05-19,19:37:32.4781,KeySequenceStopped,NA,0.7537227,0.7537227,NA,NA,NA,NA,22,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,3.5,1.1,Running,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,22,
2020-05-19,19:37:32.4941,KeyDown,Pause,0,0,NA,WrongKey,T,None,23,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,3.5,1.1,Running,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,23,
2020-05-19,19:37:33.2403,KeySequenceStopped,NA,0.7517025,0.7517025,NA,NA,NA,NA,23,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,3.5,1.1,Running,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,23,
2020-05-19,19:37:33.2533,KeyDown,Pause,0,0,NA,WrongKey,T,None,24,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,3.5,1.1,Running,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,24,
2020-05-19,19:37:34.0015,KeySequenceStopped,NA,0.7516822,0.7516822,NA,NA,NA,NA,24,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,3.5,1.1,Running,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,24,
2020-05-19,19:37:35.6609,Paused,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4,1.1,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,24,
2020-05-19,19:37:35.6619,Paused,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,24,
2020-05-19,19:37:39.6638,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,24,
2020-05-19,19:37:39.4547,KeyDown,T,0,0,0,CorrectKey,T,None,25,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,25,
2020-05-19,19:37:39.6117,KeyDown,Y,0.157191,0.157191,1,CorrectKey,Y,I,25,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,25,
2020-05-19,19:37:39.7838,KeyDown,U,0.3242745,0.1670835,NA,WrongKey,Y,I,25,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,25,
2020-05-19,19:37:40.4649,KeyDown,I,1.01111,0.6868354,NA,WrongKey,U,None,25,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,25,
2020-05-19,19:37:40.4689,KeySequenceStopped,NA,1.017482,0.0063724,NA,NA,NA,NA,25,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,25,
2020-05-19,19:37:40.5109,KeyDown,T,0,0,0,CorrectKey,T,None,26,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,26,
2020-05-19,19:37:40.6240,KeyDown,Y,0.1128576,0.1128576,1,CorrectKey,Y,I,26,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,26,
2020-05-19,19:37:40.6890,KeyDown,U,0.1720292,0.0591716,NA,WrongKey,Y,I,26,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,26,
2020-05-19,19:37:40.7040,KeyDown,I,0.1848322,0.012803,NA,WrongKey,U,None,26,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,26,
2020-05-19,19:37:40.7070,KeySequenceStopped,NA,0.1989824,0.0141502,NA,NA,NA,NA,26,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,26,
2020-05-19,19:37:40.9650,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7647059,0,0,0.7647059,0,0,Rejected,KeySequence,0,NA,26,
2020-05-19,19:37:40.9650,DecisionRejectAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,26,
2020-05-19,19:37:40.9670,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4,1.3,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,26,
2020-05-19,19:37:40.9720,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4.5,1.3,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,26,
2020-05-19,19:37:40.9720,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,26,
2020-05-19,19:37:40.8490,KeyDown,U,0,0,NA,WrongKey,T,None,27,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,27,
2020-05-19,19:37:41.0341,KeyDown,T,0.189311,0.189311,NA,WrongKey,Y,I,27,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,27,
2020-05-19,19:37:41.1291,KeyDown,Y,0.2835673,0.0942563,2,CorrectKey,Y,I,27,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,27,
2020-05-19,19:37:41.1291,KeyDown,U,0.2835673,0,3,CorrectKey,U,None,27,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,27,
2020-05-19,19:37:41.1371,KeySequenceStopped,NA,0.291981,0.0084137,NA,NA,NA,NA,27,Mistyped,Fast,Rejected,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,27,
2020-05-19,19:37:41.9663,KeyDown,Pause,0,0,NA,WrongKey,T,None,28,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,28,
2020-05-19,19:37:42.7104,KeySequenceStopped,NA,0.7505993,0.7505993,NA,NA,NA,NA,28,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,28,
2020-05-19,19:37:42.7244,KeyDown,Pause,0,0,NA,WrongKey,T,None,29,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,29,
2020-05-19,19:37:43.4726,KeySequenceStopped,NA,0.7525958,0.7525958,NA,NA,NA,NA,29,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,29,
2020-05-19,19:37:43.7317,KeyDown,Pause,0,0,NA,WrongKey,T,None,30,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,30,
2020-05-19,19:37:44.4788,KeySequenceStopped,NA,0.7522135,0.7522135,NA,NA,NA,NA,30,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,4.5,1.5,Running,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,30,
2020-05-19,19:37:44.9779,Paused,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,5,1.5,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,30,
2020-05-19,19:37:44.9789,Paused,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,30,
2020-05-19,19:37:44.4978,KeyDown,Pause,0,0,NA,WrongKey,T,None,31,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,31,
2020-05-19,19:37:45.2440,KeySequenceStopped,NA,0.7501377,0.7501377,NA,NA,NA,NA,31,Mistyped,Slow,Rejected,TYIU,ClosedByDeadzone,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,31,
2020-05-19,19:37:49.9791,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,0,Rejected,KeySequence,0,NA,31,
2020-05-19,19:37:49.9251,KeyDown,T,0,0,0,CorrectKey,T,None,32,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,5,1.7,Paused,Constant,MeetDesignGoals,0.7222222,0,0,0.7222222,0,1,Accepted,KeySequence,0,NA,32,
