Date,Timestamp,Event,KeyCode,SequenceTime_ms,TimeSinceLastKey_ms,KeyOrder,KeyType,ExpectedKey1,ExpectedKey2,SequenceNumber,SequenceComposition,SequenceSpeed,SequenceValidity,SequenceType,SequenceWindowClosure,TargetFabInputRate,TargetRecognitionRate,StartPolicyReview,Trials,InterTrialIntervalSeconds,InputWindowSeconds,GameState,GameScenario,GamePolicy,CurrentRecognitionRate,FabAlarmFixationPoint,FabAlarmVariability,CurrentFabRate,CurrentFabAlarm,InputConfidence,InputValidity,InputType,Precision,ThreePrecision,InputNumber
2020-05-19,19:39:35.3186,KeySequenceStopped,NA,0.2315842,0.0066732,NA,NA,NA,NA,28,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.6923077,0,0,0.6923077,0,1,Accepted,KeySequence,0.1926816,NA,28,
2020-05-19,19:39:35.6497,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.6923077,0,0,0.6923077,0,1,Accepted,KeySequence,0.1926816,NA,28,
2020-05-19,19:39:35.6497,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7142857,0,0,0.7142857,0,1,Accepted,KeySequence,0.1926816,NA,28,
2020-05-19,19:39:35.6517,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7142857,0,0,0.7142857,0,1,Accepted,KeySequence,0.1926816,NA,28,
2020-05-19,19:39:35.6567,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7142857,0,0,0.7142857,0,1,Accepted,KeySequence,0.0607672,NA,28,
2020-05-19,19:39:35.6577,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7142857,0,0,0.7142857,0,1,Accepted,KeySequence,0.0607672,NA,28,
2020-05-19,19:39:37.6561,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7142857,0,0,0.7142857,0,1,Accepted,KeySequence,0.0607672,NA,28,
2020-05-19,19:39:37.5411,KeyDown,T,0,0,0,CorrectKey,T,None,29,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7142857,0,0,0.7142857,0,1,Accepted,KeySequence,0.0607672,NA,29,
2020-05-19,19:39:37.6451,KeyDown,I,0.1012657,0.1012657,1,CorrectKey,Y,I,29,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7142857,0,0,0.7142857,0,1,Accepted,KeySequence,0.0607672,NA,29,
2020-05-19,19:39:37.6461,KeyDown,Y,0.1012657,0,2,CorrectKey,Y,I,29,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7142857,0,0,0.7142857,0,1,Accepted,KeySequence,0.0607672,NA,29,
2020-05-19,19:39:37.7541,KeyDown,U,0.2099203,0.1086546,3,CorrectKey,U,None,29,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7142857,0,0,0.7142857,0,1,Accepted,KeySequence,0.0607672,NA,29,
2020-05-19,19:39:37.7571,KeySequenceStopped,NA,0.2183191,0.0083988,NA,NA,NA,NA,29,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7142857,0,0,0.7142857,0,1,Accepted,KeySequence,0.0607672,NA,29,
2020-05-19,19:39:38.1572,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7142857,0,0,0.7142857,0,1,Accepted,KeySequence,0.0607672,NA,29,
2020-05-19,19:39:38.1572,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7333333,0,0,0.7333333,0,1,Accepted,KeySequence,0.0607672,NA,29,
2020-05-19,19:39:38.1592,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7333333,0,0,0.7333333,0,1,Accepted,KeySequence,0.0607672,NA,29,
2020-05-19,19:39:38.1652,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7333333,0,0,0.7333333,0,1,Accepted,KeySequence,0.1699632,NA,29,
2020-05-19,19:39:38.1652,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7333333,0,0,0.7333333,0,1,Accepted,KeySequence,0.1699632,NA,29,
2020-05-19,19:39:40.1677,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7333333,0,0,0.7333333,0,1,Accepted,KeySequence,0.1699632,NA,29,
2020-05-19,19:39:40.1407,KeyDown,T,0,0,0,CorrectKey,T,None,30,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7333333,0,0,0.7333333,0,1,Accepted,KeySequence,0.1699632,NA,30,
2020-05-19,19:39:40.1907,KeyDown,I,0.0490448,0.0490448,1,CorrectKey,Y,I,30,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7333333,0,0,0.7333333,0,1,Accepted,KeySequence,0.1699632,NA,30,
2020-05-19,19:39:40.2077,KeyDown,Y,0.0661573,0.0171125,2,CorrectKey,Y,I,30,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7333333,0,0,0.7333333,0,1,Accepted,KeySequence,0.1699632,NA,30,
2020-05-19,19:39:40.3087,KeyDown,U,0.1678836,0.1017263,3,CorrectKey,U,None,30,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7333333,0,0,0.7333333,0,1,Accepted,KeySequence,0.1699632,NA,30,
2020-05-19,19:39:40.3127,KeySequenceStopped,NA,0.1745593,0.0066757,NA,NA,NA,NA,30,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7333333,0,0,0.7333333,0,1,Accepted,KeySequence,0.1699632,NA,30,
2020-05-19,19:39:40.6708,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7333333,0,0,0.7333333,0,1,Accepted,KeySequence,0.1699632,NA,30,
2020-05-19,19:39:40.6718,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.75,0,0,0.75,0,1,Accepted,KeySequence,0.1699632,NA,30,
2020-05-19,19:39:40.6728,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.75,0,0,0.75,0,1,Accepted,KeySequence,0.1699632,NA,30,
2020-05-19,19:39:40.6748,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.75,0,0,0.75,0,1,Accepted,KeySequence,0.0976559,NA,30,
2020-05-19,19:39:40.6748,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.75,0,0,0.75,0,1,Accepted,KeySequence,0.0976559,NA,30,
2020-05-19,19:39:42.6722,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.75,0,0,0.75,0,1,Accepted,KeySequence,0.0976559,NA,30,
2020-05-19,19:39:42.6282,KeyDown,T,0,0,0,CorrectKey,T,None,31,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.75,0,0,0.75,0,1,Accepted,KeySequence,0.0976559,NA,31,
2020-05-19,19:39:42.6652,KeyDown,I,0.0355417,0.0355417,1,CorrectKey,Y,I,31,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.75,0,0,0.75,0,1,Accepted,KeySequence,0.0976559,NA,31,
2020-05-19,19:39:42.7023,KeyDown,Y,0.0741897,0.038648,2,CorrectKey,Y,I,31,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.75,0,0,0.75,0,1,Accepted,KeySequence,0.0976559,NA,31,
2020-05-19,19:39:42.7953,KeyDown,U,0.1667536,0.09256389,3,CorrectKey,U,None,31,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.75,0,0,0.75,0,1,Accepted,KeySequence,0.0976559,NA,31,
2020-05-19,19:39:42.7983,KeySequenceStopped,NA,0.1730901,0.0063365,NA,NA,NA,NA,31,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.75,0,0,0.75,0,1,Accepted,KeySequence,0.0976559,NA,31,
2020-05-19,19:39:43.1744,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.75,0,0,0.75,0,1,Accepted,KeySequence,0.0976559,NA,31,
2020-05-19,19:39:43.1744,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.0976559,NA,31,
2020-05-19,19:39:43.1754,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.0976559,NA,31,
2020-05-19,19:39:43.1814,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.1417239,NA,31,
2020-05-19,19:39:43.1814,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.1417239,NA,31,
2020-05-19,19:39:45.1818,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.1417239,NA,31,
2020-05-19,19:39:45.1928,KeyDown,T,0,0,0,CorrectKey,T,None,32,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.1417239,NA,32,
2020-05-19,19:39:45.2338,KeyDown,I,0.0413038,0.0413038,1,CorrectKey,Y,I,32,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.1417239,NA,32,
2020-05-19,19:39:45.2588,KeyDown,Y,0.0643919,0.0230881,2,CorrectKey,Y,I,32,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.1417239,NA,32,
2020-05-19,19:39:45.3809,KeyDown,U,0.1885093,0.1241174,3,CorrectKey,U,None,32,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.1417239,NA,32,
2020-05-19,19:39:45.3839,KeySequenceStopped,NA,0.1950286,0.0065193,NA,NA,NA,NA,32,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.1417239,NA,32,
2020-05-19,19:39:45.6829,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7647059,0,0,0.7647059,0,1,Accepted,KeySequence,0.1417239,NA,32,
2020-05-19,19:39:45.6829,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7777778,0,0,0.7777778,0,1,Accepted,KeySequence,0.1417239,NA,32,
2020-05-19,19:39:45.6839,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7777778,0,0,0.7777778,0,1,Accepted,KeySequence,0.1417239,NA,32,
2020-05-19,19:39:45.6899,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7777778,0,0,0.7777778,0,1,Accepted,KeySequence,0.1230287,NA,32,
2020-05-19,19:39:45.6899,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7777778,0,0,0.7777778,0,1,Accepted,KeySequence,0.1230287,NA,32,
2020-05-19,19:39:47.6924,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7777778,0,0,0.7777778,0,1,Accepted,KeySequence,0.1230287,NA,32,
2020-05-19,19:39:47.6794,KeyDown,T,0,0,0,CorrectKey,T,None,33,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7777778,0,0,0.7777778,0,1,Accepted,KeySequence,0.1230287,NA,33,
2020-05-19,19:39:47.7274,KeyDown,I,0.0473076,0.0473076,1,CorrectKey,Y,I,33,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7777778,0,0,0.7777778,0,1,Accepted,KeySequence,0.1230287,NA,33,
2020-05-19,19:39:47.7674,KeyDown,Y,0.0876632,0.0403556,2,CorrectKey,Y,I,33,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7777778,0,0,0.7777778,0,1,Accepted,KeySequence,0.1230287,NA,33,
2020-05-19,19:39:47.8304,KeyDown,U,0.1504572,0.062794,3,CorrectKey,U,None,33,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7777778,0,0,0.7777778,0,1,Accepted,KeySequence,0.1230287,NA,33,
2020-05-19,19:39:47.8334,KeySequenceStopped,NA,0.1569739,0.0065167,NA,NA,NA,NA,33,Correct,Fast,Accepted,TYIU,ClosedByInputThreshold,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7777778,0,0,0.7777778,0,1,Accepted,KeySequence,0.1230287,NA,33,
2020-05-19,19:39:48.1955,InputWindowClosed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7777778,0,0,0.7777778,0,1,Accepted,KeySequence,0.1230287,NA,33,
2020-05-19,19:39:48.1955,DecisionAcceptAllInput,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7894737,0,0,0.7894737,0,1,Accepted,KeySequence,0.1230287,NA,33,
2020-05-19,19:39:48.1965,NewPolicyMeetDesignGoals,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7894737,0,0,0.7894737,0,1,Accepted,KeySequence,0.1230287,NA,33,
2020-05-19,19:39:48.1985,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7894737,0,0,0.7894737,0,1,Accepted,KeySequence,0.1991749,NA,33,
2020-05-19,19:39:48.1985,Running,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7894737,0,0,0.7894737,0,1,Accepted,KeySequence,0.1991749,NA,33,
2020-05-19,19:39:50.1989,InputWindowOpen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,1,0.4,20,2,0.5,Running,Staggered,MeetDesignGoals,0.7894737,0,0,0.7894737,0,1,Accepted,KeySequence,0.1991749,NA,33,
